Provider,MaxHospitalDays,MedianHospitalDays,MeanHospitalDays,Chronic_Alzheimer_Frac,Chronic_Heartfailure_Frac,Chronic_KidneyDisease_Frac,Chronic_Cancer_Frac,Chronic_ObstrPulmonary_Frac,Chronic_Depression_Frac,Chronic_Diabetes_Frac,Chronic_IschemicHeart_Frac,Chronic_Osteoporasis_Frac,Chronic_rheumatoidarthritis_Frac,Chronic_stroke_Frac,Deceased_Frac
PRV55031,7.0,0.0,0.84375,0.4375,0.5625,0.375,0.03125,0.1875,0.46875,0.6875,0.78125,0.28125,0.25,0.0625,0.0
PRV55032,2.0,0.0,0.05555555555555555,0.3888888888888889,0.6111111111111112,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.6388888888888888,0.7777777777777778,0.4166666666666667,0.25,0.1388888888888889,0.027777777777777776
PRV55034,27.0,0.0,0.25163398692810457,0.35784313725490197,0.6127450980392157,0.41013071895424835,0.12745098039215685,0.35294117647058826,0.4395424836601307,0.6764705882352942,0.7630718954248366,0.3562091503267974,0.3006535947712418,0.10784313725490197,0.006535947712418301
PRV55035,0.0,0.0,0.0,0.35714285714285715,0.6428571428571429,0.5,0.21428571428571427,0.2857142857142857,0.5,0.7857142857142857,0.9285714285714286,0.5,0.35714285714285715,0.0,0.07142857142857142
PRV55036,0.0,0.0,0.0,0.34375,0.546875,0.421875,0.203125,0.328125,0.46875,0.65625,0.71875,0.296875,0.28125,0.140625,0.015625
PRV55037,15.0,0.0,0.10939907550077041,0.3882896764252696,0.539291217257319,0.39445300462249616,0.1802773497688752,0.300462249614792,0.37750385208012327,0.6563944530046225,0.7087827426810478,0.27889060092449924,0.29738058551617874,0.10785824345146379,0.0015408320493066256
PRV55038,0.0,0.0,0.0,0.3333333333333333,0.4666666666666667,0.4,0.2,0.13333333333333333,0.26666666666666666,0.6,0.8666666666666667,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.0
PRV55039,23.0,0.0,0.09426627793974733,0.45286686103012636,0.5782312925170068,0.41545189504373176,0.16472303206997085,0.30952380952380953,0.4363459669582119,0.7405247813411079,0.7866861030126336,0.3163265306122449,0.30903790087463556,0.10689990281827016,0.003401360544217687
PRV55040,0.0,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,0.3333333333333333,0.0,0.16666666666666666
PRV55041,26.0,0.0,2.380952380952381,0.47619047619047616,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.5238095238095238,0.5714285714285714,0.6666666666666666,0.8095238095238095,0.3333333333333333,0.42857142857142855,0.19047619047619047,0.0
PRV55042,16.0,0.0,0.5241935483870968,0.45161290322580644,0.6290322580645161,0.4112903225806452,0.1774193548387097,0.33064516129032256,0.4112903225806452,0.6935483870967742,0.782258064516129,0.3548387096774194,0.3387096774193548,0.16129032258064516,0.0
PRV55043,0.0,0.0,0.0,0.47058823529411764,0.5966386554621849,0.453781512605042,0.16806722689075632,0.2773109243697479,0.4117647058823529,0.6722689075630253,0.7647058823529411,0.37815126050420167,0.31932773109243695,0.10084033613445378,0.025210084033613446
PRV55044,0.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.6666666666666666,1.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0
PRV55045,0.0,0.0,0.0,0.3787878787878788,0.6818181818181818,0.3787878787878788,0.15151515151515152,0.24242424242424243,0.4393939393939394,0.696969696969697,0.8181818181818182,0.3181818181818182,0.22727272727272727,0.09090909090909091,0.015151515151515152
PRV55048,36.0,4.0,5.51063829787234,0.46808510638297873,0.7978723404255319,0.648936170212766,0.1702127659574468,0.5212765957446809,0.4787234042553192,0.8404255319148937,0.8617021276595744,0.3723404255319149,0.5106382978723404,0.18085106382978725,0.0
PRV55049,30.0,1.0,3.1824324324324325,0.46621621621621623,0.5878378378378378,0.5540540540540541,0.17567567567567569,0.41216216216216217,0.4797297297297297,0.7567567567567568,0.777027027027027,0.32432432432432434,0.35135135135135137,0.033783783783783786,0.0
PRV55050,0.0,0.0,0.0,0.46994535519125685,0.5901639344262295,0.4262295081967213,0.25136612021857924,0.3224043715846995,0.44808743169398907,0.6666666666666666,0.7650273224043715,0.3114754098360656,0.28415300546448086,0.07650273224043716,0.00546448087431694
PRV55051,27.0,10.0,11.857142857142858,0.5714285714285714,1.0,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.8571428571428571,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0
PRV55052,0.0,0.0,0.0,0.4489795918367347,0.5714285714285714,0.46938775510204084,0.24489795918367346,0.24489795918367346,0.16326530612244897,0.6326530612244898,0.6122448979591837,0.2653061224489796,0.16326530612244897,0.08163265306122448,0.0
PRV55053,0.0,0.0,0.0,0.48148148148148145,0.5925925925925926,0.35185185185185186,0.12962962962962962,0.18518518518518517,0.5185185185185185,0.6666666666666666,0.7592592592592593,0.3148148148148148,0.12962962962962962,0.14814814814814814,0.05555555555555555
PRV55054,0.0,0.0,0.0,0.42028985507246375,0.5652173913043478,0.3333333333333333,0.13043478260869565,0.2608695652173913,0.463768115942029,0.7101449275362319,0.7536231884057971,0.2318840579710145,0.3333333333333333,0.10144927536231885,0.0
PRV55056,0.0,0.0,0.0,0.54,0.63,0.46,0.19,0.33,0.52,0.77,0.81,0.28,0.35,0.09,0.01
PRV55057,0.0,0.0,0.0,0.3400576368876081,0.590778097982709,0.4034582132564842,0.12103746397694524,0.2968299711815562,0.46397694524495675,0.7550432276657061,0.7780979827089337,0.40057636887608067,0.31988472622478387,0.14121037463976946,0.002881844380403458
PRV55058,0.0,0.0,0.0,0.3524229074889868,0.5947136563876652,0.44052863436123346,0.15859030837004406,0.3524229074889868,0.3524229074889868,0.7224669603524229,0.775330396475771,0.32158590308370044,0.3392070484581498,0.1013215859030837,0.0
PRV55059,0.0,0.0,0.0,0.5032679738562091,0.6274509803921569,0.45751633986928103,0.24183006535947713,0.35947712418300654,0.49019607843137253,0.7058823529411765,0.8104575163398693,0.3790849673202614,0.3202614379084967,0.09803921568627451,0.0
PRV55061,0.0,0.0,0.0,0.4631578947368421,0.6526315789473685,0.42105263157894735,0.17894736842105263,0.4105263157894737,0.4842105263157895,0.7789473684210526,0.8421052631578947,0.28421052631578947,0.3894736842105263,0.12631578947368421,0.010526315789473684
PRV55062,0.0,0.0,0.0,0.4482758620689655,0.6206896551724138,0.3448275862068966,0.3448275862068966,0.3103448275862069,0.3448275862068966,0.7241379310344828,0.8620689655172413,0.2413793103448276,0.2413793103448276,0.10344827586206896,0.0
PRV55063,0.0,0.0,0.0,0.3,0.7,0.3,0.2,0.3,0.4,0.7,0.5,0.2,0.3,0.1,0.0
PRV55064,0.0,0.0,0.0,0.43800322061191627,0.5909822866344605,0.4025764895330113,0.1819645732689211,0.32367149758454106,0.42995169082125606,0.7310789049919485,0.7648953301127214,0.3752012882447665,0.3526570048309179,0.12560386473429952,0.008051529790660225
PRV55067,21.0,21.0,21.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRV55068,0.0,0.0,0.0,0.5,0.8333333333333334,0.6666666666666666,0.0,0.6666666666666666,0.5,1.0,0.8333333333333334,0.5,0.6666666666666666,0.0,0.0
PRV55069,0.0,0.0,0.0,0.38095238095238093,0.5714285714285714,0.42857142857142855,0.09523809523809523,0.23809523809523808,0.5714285714285714,0.8095238095238095,0.9047619047619048,0.42857142857142855,0.2857142857142857,0.09523809523809523,0.0
PRV55070,0.0,0.0,0.0,0.25,0.55,0.3,0.2,0.35,0.55,0.7,0.8,0.4,0.2,0.1,0.05
PRV55071,0.0,0.0,0.0,0.4142857142857143,0.6,0.44285714285714284,0.17142857142857143,0.3,0.4714285714285714,0.7142857142857143,0.7714285714285715,0.2857142857142857,0.24285714285714285,0.15714285714285714,0.014285714285714285
PRV55072,0.0,0.0,0.0,0.3958333333333333,0.6458333333333334,0.5,0.20833333333333334,0.4166666666666667,0.3125,0.6666666666666666,0.7916666666666666,0.22916666666666666,0.2708333333333333,0.125,0.020833333333333332
PRV55073,0.0,0.0,0.0,0.2222222222222222,0.6111111111111112,0.5555555555555556,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.7777777777777778,0.8333333333333334,0.3888888888888889,0.2777777777777778,0.05555555555555555,0.0
PRV55074,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
PRV55076,0.0,0.0,0.0,0.4,0.4,0.8,0.0,0.2,0.6,0.8,0.8,0.6,0.2,0.0,0.0
PRV55077,0.0,0.0,0.0,0.375,0.375,0.25,0.75,0.625,0.375,0.875,1.0,0.375,0.5,0.0,0.0
PRV55078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
PRV55079,0.0,0.0,0.0,0.425531914893617,0.5319148936170213,0.2978723404255319,0.14893617021276595,0.3191489361702128,0.48936170212765956,0.6808510638297872,0.723404255319149,0.3617021276595745,0.3829787234042553,0.0425531914893617,0.0
PRV55080,0.0,0.0,0.0,0.375,0.375,0.375,0.125,0.375,0.25,0.875,0.875,0.25,0.25,0.125,0.0
PRV55081,0.0,0.0,0.0,0.3333333333333333,0.5666666666666667,0.3,0.13333333333333333,0.26666666666666666,0.16666666666666666,0.6333333333333333,0.6333333333333333,0.3333333333333333,0.36666666666666664,0.13333333333333333,0.0
PRV55083,0.0,0.0,0.0,0.37755102040816324,0.5918367346938775,0.37244897959183676,0.16326530612244897,0.3112244897959184,0.3622448979591837,0.7448979591836735,0.7857142857142857,0.33163265306122447,0.25510204081632654,0.1836734693877551,0.0
PRV55085,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.25,0.625,0.5416666666666666,0.6666666666666666,0.4166666666666667,0.16666666666666666,0.041666666666666664,0.0
PRV55086,0.0,0.0,0.0,0.34615384615384615,0.6282051282051282,0.44871794871794873,0.1794871794871795,0.21794871794871795,0.41025641025641024,0.8076923076923077,0.6153846153846154,0.3974358974358974,0.2692307692307692,0.07692307692307693,0.0
PRV55087,0.0,0.0,0.0,0.34328358208955223,0.572139303482587,0.43781094527363185,0.12437810945273632,0.3482587064676617,0.48258706467661694,0.6965174129353234,0.7860696517412935,0.40298507462686567,0.3582089552238806,0.14427860696517414,0.0
PRV55088,0.0,0.0,0.0,0.4838709677419355,0.3870967741935484,0.25806451612903225,0.1935483870967742,0.3548387096774194,0.3225806451612903,0.7096774193548387,0.6774193548387096,0.22580645161290322,0.3225806451612903,0.12903225806451613,0.0
PRV55089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV55091,0.0,0.0,0.0,0.4444444444444444,0.5,0.3888888888888889,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.8333333333333334,0.7777777777777778,0.3888888888888889,0.2777777777777778,0.2222222222222222,0.0
PRV55092,0.0,0.0,0.0,0.375,0.625,0.5,0.0,0.375,0.375,0.75,0.875,0.25,0.25,0.125,0.0
PRV55093,0.0,0.0,0.0,0.5789473684210527,0.631578947368421,0.42105263157894735,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.5789473684210527,0.6842105263157895,0.47368421052631576,0.3157894736842105,0.0,0.05263157894736842
PRV55094,0.0,0.0,0.0,0.21052631578947367,0.5263157894736842,0.42105263157894735,0.05263157894736842,0.3684210526315789,0.5789473684210527,0.631578947368421,0.7894736842105263,0.42105263157894735,0.3684210526315789,0.10526315789473684,0.0
PRV55095,0.0,0.0,0.0,0.4,0.75,0.55,0.15,0.4,0.6,0.8,0.9,0.45,0.3,0.1,0.0
PRV55096,0.0,0.0,0.0,0.18518518518518517,0.5555555555555556,0.2962962962962963,0.07407407407407407,0.25925925925925924,0.18518518518518517,0.7407407407407407,0.7037037037037037,0.2962962962962963,0.3333333333333333,0.14814814814814814,0.037037037037037035
PRV55097,0.0,0.0,0.0,0.75,0.75,0.5,0.0,0.0,0.75,0.75,0.75,0.25,0.25,0.25,0.0
PRV55098,0.0,0.0,0.0,0.37037037037037035,0.2962962962962963,0.37037037037037035,0.07407407407407407,0.2222222222222222,0.4444444444444444,0.8148148148148148,0.5925925925925926,0.3333333333333333,0.2962962962962963,0.14814814814814814,0.0
PRV55099,0.0,0.0,0.0,0.4329896907216495,0.6391752577319587,0.27835051546391754,0.10309278350515463,0.3402061855670103,0.5876288659793815,0.7938144329896907,0.7835051546391752,0.36082474226804123,0.4329896907216495,0.07216494845360824,0.0
PRV55103,0.0,0.0,0.0,0.34615384615384615,0.5,0.3717948717948718,0.14102564102564102,0.32051282051282054,0.5128205128205128,0.717948717948718,0.7051282051282052,0.3333333333333333,0.358974358974359,0.05128205128205128,0.01282051282051282
PRV55104,0.0,0.0,0.0,0.5384615384615384,0.6346153846153846,0.40384615384615385,0.23076923076923078,0.46153846153846156,0.40384615384615385,0.7692307692307693,0.8653846153846154,0.4423076923076923,0.40384615384615385,0.17307692307692307,0.0
PRV55106,0.0,0.0,0.0,0.6,0.8,0.4,0.0,0.6,0.6,1.0,1.0,0.0,0.2,0.2,0.0
PRV55108,0.0,0.0,0.0,0.3721973094170404,0.547085201793722,0.4125560538116592,0.21076233183856502,0.3183856502242152,0.452914798206278,0.7040358744394619,0.8071748878923767,0.3721973094170404,0.3901345291479821,0.06278026905829596,0.013452914798206279
PRV55110,0.0,0.0,0.0,0.625,0.675,0.375,0.3,0.225,0.55,0.725,0.825,0.325,0.6,0.2,0.0
PRV55111,0.0,0.0,0.0,0.5862068965517241,0.6896551724137931,0.6551724137931034,0.20689655172413793,0.4482758620689655,0.2413793103448276,0.7931034482758621,0.8620689655172413,0.41379310344827586,0.27586206896551724,0.1724137931034483,0.0
PRV55112,0.0,0.0,0.0,0.46875,0.53125,0.375,0.09375,0.34375,0.625,0.65625,0.71875,0.25,0.34375,0.125,0.0
PRV55114,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384,0.6153846153846154,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.6923076923076923,0.6923076923076923,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.0
PRV55116,0.0,0.0,0.0,0.40492957746478875,0.5985915492957746,0.4471830985915493,0.1795774647887324,0.3626760563380282,0.43309859154929575,0.7288732394366197,0.6654929577464789,0.3767605633802817,0.30985915492957744,0.08098591549295775,0.01056338028169014
PRV55117,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.5,0.75,0.25,0.75,0.5,0.0,0.25,0.0
PRV55118,6.0,0.0,2.0,0.4,0.8,0.6,0.0,0.6,0.4,1.0,0.8,0.6,0.2,0.2,0.0
PRV55120,7.0,5.0,4.444444444444445,0.4444444444444444,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.0,0.0
PRV55121,36.0,4.5,7.1,0.7,0.75,0.6,0.15,0.35,0.65,0.95,0.9,0.55,0.35,0.1,0.0
PRV55122,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
PRV55123,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
PRV55124,15.0,8.0,8.666666666666666,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0
PRV55126,36.0,20.0,20.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0
PRV55128,21.0,4.5,7.875,0.875,1.0,0.875,0.375,0.25,0.5,1.0,0.75,0.5,0.25,0.25,0.0
PRV55129,4.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
PRV55130,10.0,5.0,6.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
PRV55131,10.0,6.0,6.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0
PRV55132,7.0,4.0,3.9,0.6,0.5,0.6,0.2,0.6,0.8,0.9,0.9,0.1,0.5,0.3,0.1
PRV55133,18.0,11.5,11.5,1.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0
PRV55134,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PRV55135,5.0,5.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
PRV55136,18.0,5.5,7.5,0.75,0.375,0.25,0.125,0.625,0.375,0.75,0.875,0.375,0.375,0.25,0.125
PRV55137,12.0,12.0,12.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0
PRV55138,24.0,16.0,14.333333333333334,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0
PRV55140,12.0,3.0,4.333333333333333,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0
PRV55141,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
PRV55143,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
PRV55144,20.0,13.0,13.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0
PRV55145,16.0,4.0,6.214285714285714,0.35714285714285715,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.14285714285714285,0.7857142857142857,1.0,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0
PRV55146,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
PRV55147,23.0,5.5,8.333333333333334,0.3333333333333333,1.0,0.6666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0
PRV55148,8.0,8.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
PRV55149,30.0,5.0,6.75,0.6875,0.75,0.625,0.125,0.6875,0.375,0.6875,0.6875,0.5,0.5,0.25,0.0
PRV55150,7.0,2.5,2.6666666666666665,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.5,0.5,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
PRV55151,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
PRV55152,10.0,5.0,5.3,0.5,0.6,0.4,0.4,0.4,0.6,0.8,0.8,0.3,0.2,0.3,0.0
PRV55154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
PRV55155,17.0,5.0,7.444444444444445,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.0,0.0
PRV55156,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV55157,9.0,8.0,6.333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.0,0.0
PRV55158,15.0,0.0,0.25787965616045844,0.40257879656160456,0.6289398280802292,0.4169054441260745,0.12464183381088825,0.3495702005730659,0.4455587392550143,0.7091690544412608,0.7664756446991404,0.32808022922636104,0.3510028653295129,0.11461318051575932,0.01002865329512894
PRV55160,23.0,6.0,9.5,0.8,1.0,0.5,0.3,0.4,0.5,0.9,0.7,0.4,0.5,0.2,0.0
PRV55161,3.0,3.0,3.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
PRV55163,5.0,0.0,0.008517887563884156,0.46337308347529815,0.5877342419080068,0.38671209540034074,0.11925042589437819,0.2504258943781942,0.44122657580919933,0.6797274275979557,0.778534923339012,0.303236797274276,0.313458262350937,0.12265758091993186,0.005110732538330494
PRV55164,24.0,0.0,0.7987012987012987,0.461038961038961,0.6168831168831169,0.38961038961038963,0.16883116883116883,0.2987012987012987,0.461038961038961,0.6103896103896104,0.7727272727272727,0.34415584415584416,0.23376623376623376,0.07142857142857142,0.012987012987012988
PRV55165,36.0,0.0,0.7593360995850622,0.4190871369294606,0.6058091286307054,0.3983402489626556,0.15352697095435686,0.3070539419087137,0.4315352697095436,0.7344398340248963,0.7966804979253111,0.35269709543568467,0.34024896265560167,0.0954356846473029,0.008298755186721992
PRV55166,0.0,0.0,0.0,0.4861111111111111,0.6666666666666666,0.3611111111111111,0.1111111111111111,0.2777777777777778,0.4722222222222222,0.7361111111111112,0.7638888888888888,0.20833333333333334,0.3611111111111111,0.1527777777777778,0.013888888888888888
PRV55167,0.0,0.0,0.0,0.4574468085106383,0.5319148936170213,0.44680851063829785,0.19148936170212766,0.3191489361702128,0.4148936170212766,0.7553191489361702,0.7446808510638298,0.26595744680851063,0.3191489361702128,0.06382978723404255,0.010638297872340425
PRV55168,0.0,0.0,0.0,0.34328358208955223,0.5522388059701493,0.4626865671641791,0.1417910447761194,0.26865671641791045,0.41044776119402987,0.6791044776119403,0.7388059701492538,0.3656716417910448,0.26865671641791045,0.1791044776119403,0.022388059701492536
PRV55169,36.0,0.0,0.8058252427184466,0.37170596393897365,0.5894590846047156,0.3855755894590846,0.17198335644937587,0.3217753120665742,0.4133148404993065,0.6712898751733704,0.7628294036061026,0.31345353675450766,0.36754507628294036,0.07905686546463246,0.009708737864077669
PRV55171,27.0,0.0,1.105263157894737,0.4008097165991903,0.5546558704453441,0.3765182186234818,0.13360323886639677,0.32388663967611336,0.3724696356275304,0.6518218623481782,0.7894736842105263,0.3684210526315789,0.2631578947368421,0.19433198380566802,0.0
PRV55172,36.0,0.0,3.2280701754385963,0.5,0.5789473684210527,0.5263157894736842,0.16666666666666666,0.4824561403508772,0.41228070175438597,0.7543859649122807,0.8421052631578947,0.2982456140350877,0.23684210526315788,0.17543859649122806,0.0
PRV55173,0.0,0.0,0.0,0.32,0.72,0.44,0.12,0.4,0.68,0.8,0.76,0.28,0.32,0.12,0.0
PRV55175,21.0,0.0,0.4144736842105263,0.4473684210526316,0.618421052631579,0.3881578947368421,0.13157894736842105,0.27631578947368424,0.47039473684210525,0.6875,0.7763157894736842,0.3157894736842105,0.26644736842105265,0.09539473684210527,0.006578947368421052
PRV55176,3.0,0.0,0.15,0.55,0.5,0.35,0.35,0.35,0.35,0.75,0.9,0.2,0.3,0.2,0.05
PRV55177,0.0,0.0,0.0,0.3944954128440367,0.6146788990825688,0.42507645259938837,0.14984709480122324,0.327217125382263,0.37920489296636084,0.6880733944954128,0.7370030581039755,0.30275229357798167,0.3211009174311927,0.08868501529051988,0.009174311926605505
PRV55178,5.0,0.0,0.1935483870967742,0.3870967741935484,0.5483870967741935,0.3225806451612903,0.22580645161290322,0.41935483870967744,0.5483870967741935,0.6451612903225806,0.6451612903225806,0.3225806451612903,0.2903225806451613,0.0967741935483871,0.03225806451612903
PRV55179,11.0,0.0,1.0945945945945945,0.28378378378378377,0.6621621621621622,0.44594594594594594,0.14864864864864866,0.35135135135135137,0.5540540540540541,0.7972972972972973,0.7972972972972973,0.43243243243243246,0.3918918918918919,0.12162162162162163,0.02702702702702703
PRV55180,15.0,0.0,0.3779527559055118,0.44881889763779526,0.7007874015748031,0.5275590551181102,0.14960629921259844,0.3779527559055118,0.3779527559055118,0.8031496062992126,0.8267716535433071,0.36220472440944884,0.31496062992125984,0.11023622047244094,0.007874015748031496
PRV55181,36.0,0.0,0.621867881548975,0.45558086560364464,0.5990888382687927,0.428246013667426,0.1571753986332574,0.36674259681093396,0.4191343963553531,0.7129840546697038,0.7813211845102506,0.2824601366742597,0.2824601366742597,0.09567198177676538,0.011389521640091117
PRV55182,0.0,0.0,0.0,0.3627450980392157,0.46078431372549017,0.38235294117647056,0.16666666666666666,0.2549019607843137,0.45098039215686275,0.6470588235294118,0.7647058823529411,0.3333333333333333,0.27450980392156865,0.058823529411764705,0.00980392156862745
PRV55183,18.0,0.0,1.1794871794871795,0.452991452991453,0.6581196581196581,0.4700854700854701,0.23931623931623933,0.3418803418803419,0.46153846153846156,0.7008547008547008,0.7948717948717948,0.358974358974359,0.2222222222222222,0.11965811965811966,0.008547008547008548
PRV55184,5.0,0.0,0.08928571428571429,0.48214285714285715,0.5,0.42857142857142855,0.17857142857142858,0.26785714285714285,0.4642857142857143,0.7678571428571429,0.7321428571428571,0.32142857142857145,0.21428571428571427,0.16071428571428573,0.0
PRV55185,6.0,0.0,0.07766990291262135,0.3155339805825243,0.7524271844660194,0.39805825242718446,0.13592233009708737,0.25728155339805825,0.616504854368932,0.8106796116504854,0.8349514563106796,0.24757281553398058,0.2961165048543689,0.0825242718446602,0.043689320388349516
PRV55187,0.0,0.0,0.0,0.432,0.584,0.48,0.24,0.304,0.44,0.8,0.8,0.424,0.4,0.128,0.008
PRV55188,7.0,0.0,0.07729468599033816,0.45410628019323673,0.6328502415458938,0.32367149758454106,0.16908212560386474,0.2608695652173913,0.42995169082125606,0.7004830917874396,0.7101449275362319,0.3140096618357488,0.30434782608695654,0.06280193236714976,0.004830917874396135
PRV55189,13.0,0.0,1.263157894736842,0.39849624060150374,0.6541353383458647,0.45112781954887216,0.2631578947368421,0.37593984962406013,0.5263157894736842,0.7819548872180451,0.8571428571428571,0.3684210526315789,0.42857142857142855,0.13533834586466165,0.022556390977443608
PRV55191,0.0,0.0,0.0,0.3888888888888889,0.6666666666666666,0.4777777777777778,0.2,0.32222222222222224,0.5555555555555556,0.7222222222222222,0.7222222222222222,0.36666666666666664,0.32222222222222224,0.1111111111111111,0.011111111111111112
PRV55192,10.0,0.0,0.31225296442687744,0.4189723320158103,0.6245059288537549,0.42292490118577075,0.17391304347826086,0.3438735177865613,0.4901185770750988,0.7391304347826086,0.8221343873517787,0.3715415019762846,0.308300395256917,0.08300395256916997,0.003952569169960474
PRV55193,36.0,4.0,5.4772727272727275,0.5227272727272727,0.6818181818181818,0.5454545454545454,0.13636363636363635,0.45454545454545453,0.5227272727272727,0.8863636363636364,0.8636363636363636,0.2727272727272727,0.38636363636363635,0.11363636363636363,0.0
PRV55194,28.0,0.0,2.489311163895487,0.43705463182897863,0.6437054631828979,0.44418052256532065,0.16389548693586697,0.34679334916864607,0.5130641330166271,0.7553444180522565,0.7624703087885986,0.3087885985748218,0.342042755344418,0.11163895486935867,0.0023752969121140144
PRV55195,36.0,0.0,1.4675324675324675,0.45454545454545453,0.6493506493506493,0.45454545454545453,0.2727272727272727,0.2987012987012987,0.45454545454545453,0.7272727272727273,0.8571428571428571,0.22077922077922077,0.3246753246753247,0.15584415584415584,0.0
